PRICE LIST,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
,,,,,,,
E CODE,PRICE,UPDATE DATE,PRODUCT NAME,PROV,CATEGORY,SUB CATEGORY,SIZE
7379,2.3,2021-08-01 00:00:00,"10"" ARIEL XL GLASS TRANSLUCENT HOT PINK PK 12",DPS / MAC PAPERS,PRODUCTION HARD GOODS,VASES,UNID
7380,0.89,12/23/2019,"8"" BUD VASE DOTS GRAY PK 30",DPS / MAC PAPERS,PRODUCTION HARD GOODS,VASES,UNID
7381,0.89,12/23/2019,"8"" BUD VASE DOTS BROWN PK 30",DPS / MAC PAPERS,PRODUCTION HARD GOODS,VASES,UNID
7382,2.3,2/13/2023,"10"" ARIEL XL GLASS TRANSLUCENT FAB GREEN PK 12",DPS / MAC PAPERS,PRODUCTION HARD GOODS,VASES,UNID
7383,1.55,1/16/2021,WM JELLY  2 HOLE NO PRICE VD 2021 - 1 BOX PK 140,PCA - MIAMI,PRODUCTION HARD GOODS,"BOXES , DISPLAY & CORNER BOARDS",UNID
7384,2.226,1/16/2021,WM DISPLAY 9 HOLE VD 2021 NO PRICE - 2 WRAP PK 400,PCA - MIAMI,PRODUCTION HARD GOODS,"BOXES , DISPLAY & CORNER BOARDS",UNID
7385,1.116,1/16/2021,WM DISPLAY 2 TIER - 26 K BOX VD 2021 PK 280,PCA - MIAMI,PRODUCTION HARD GOODS,"BOXES , DISPLAY & CORNER BOARDS",UNID
7386,2.064,1/16/2021,WM DISPLAY 2 TIER - 2 TOP TRAY INNER VD 2021 PK300,PCA - MIAMI,PRODUCTION HARD GOODS,"BOXES , DISPLAY & CORNER BOARDS",UNID
7387,4.064,1/16/2021,WM DISPLAY 2 TIER-1 TOP TRAY NO PRICE VD2021 PK350,PCA - MIAMI,PRODUCTION HARD GOODS,"BOXES , DISPLAY & CORNER BOARDS",UNID
7388,2.407,1/16/2021,WM DISPLAY 2 TIER - 2 LONG PARTITION VD 2021 PK180,PCA - MIAMI,PRODUCTION HARD GOODS,"BOXES , DISPLAY & CORNER BOARDS",UNID
7389,2.223,1/16/2021,WM DISPLAY 2 TIER - 2 SHORT PARTITION VD2021 PK180,PCA - MIAMI,PRODUCTION HARD GOODS,"BOXES , DISPLAY & CORNER BOARDS",UNID
7390,2.407,2021-04-02 00:00:00,WM DISPLAY 2 TIER - 1 BOTTOM TRAY RED VD2021 PK400,PCA - MIAMI,PRODUCTION HARD GOODS,"BOXES , DISPLAY & CORNER BOARDS",UNID
7391,2.168,1/16/2021,WM DISPLAY 2 TIER-1 BOTTOM TRAY INNER VD2021 PK300,PCA - MIAMI,PRODUCTION HARD GOODS,"BOXES , DISPLAY & CORNER BOARDS",UNID
7392,1.278,12/20/2023,WM DISPLAY 9 HOLE -  HSC 9 DOWN BOX PK 280,PCA - MIAMI,PRODUCTION HARD GOODS,"BOXES , DISPLAY & CORNER BOARDS",UNID
7393,0.3,12/26/2019,SHEET BE LOVED PINK 24 X 24,"KOENPACK USA, INC.",PRODUCTION HARD GOODS,SLEEVES,UNID
7394,0.265,12/27/2019,"DEBI LILLY SMARTSLEEVE ELEGANT IN RED 20""","KOENPACK USA, INC.",PRODUCTION HARD GOODS,SLEEVES,UNID
7395,0.265,12/27/2019,"DEBI LILLY SMARTSLEEVE ELEGANT IN PINK 20""","KOENPACK USA, INC.",PRODUCTION HARD GOODS,SLEEVES,UNID
7396,0.01,2020-09-01 00:00:00,FTD AFRICAN SLEEVE CYLINDER ITEM # VA0057,FTD,FTD/PROFLOWER,FTD/PROFLOWER,UNID
7398,0.95,1/16/2020,"PLASTIC BAG MILLION HEARTS 18"" TALL","KOENPACK USA, INC.",PRODUCTION HARD GOODS,SLEEVES,UNID
7399,1.2,2023-04-01 00:00:00,"PLASTIC BAG VASE CLEAR 21"" TALL PK 200",DECO WRAPS,PRODUCTION HARD GOODS,BAG,UNID
7400,1.26,2022-05-05 00:00:00,"PLASTIC VASE BAG TUXEDO ROSE GOLD 20"" PK200",DECO WRAPS,PRODUCTION HARD GOODS,BAG,UNID
7401,0.309,3/16/2022,"PREFOLD SOLID CLEAR/YELLOW 20""",DECO WRAPS,PRODUCTION HARD GOODS,SLEEVES,UNID
7402,0.23,2020-11-01 00:00:00,"PREFOLD SOLID CLEAR/HOT PINK 20""",DECO WRAPS,PRODUCTION HARD GOODS,SLEEVES,UNID
7403,0.85,2020-11-01 00:00:00,"TJ PLASTIC BAG W/RED HEART & KRAFT 24""  VD 2020",DPS / MAC PAPERS,PRODUCTION HARD GOODS,BAG,UNID
7404,1.28,2020-11-01 00:00:00,TJ DISPLAY 54 BAGS VD/MD - 9 BOXES HSC,DPS / MAC PAPERS,PRODUCTION HARD GOODS,"BOXES , DISPLAY & CORNER BOARDS",UNID
7405,1.42,2020-11-01 00:00:00,TJ DISPLAY 54 BAGS VD/MD - 1 PLATFLORM PK 300,DPS / MAC PAPERS,PRODUCTION HARD GOODS,"BOXES , DISPLAY & CORNER BOARDS",UNID
7406,1.729,2020-11-01 00:00:00,TJ DISPLAY 54 BAGS VD/MD - 1 CAP KRAFT PK 300,DPS / MAC PAPERS,PRODUCTION HARD GOODS,"BOXES , DISPLAY & CORNER BOARDS",UNID
7407,0.21,2020-11-01 00:00:00,"SHEET BE LOVED RED 24"" X 24""","KOENPACK USA, INC.",PRODUCTION HARD GOODS,SLEEVES,UNID
7408,0.29,2020-11-01 00:00:00,"SHEET BE LOVED RED 30"" X 30""","KOENPACK USA, INC.",PRODUCTION HARD GOODS,SLEEVES,UNID
7409,0.89,2020-11-01 00:00:00,"9"" BUD VASE MIA PINK PK 30",DPS / MAC PAPERS,PRODUCTION HARD GOODS,VASES,UNID
7410,0.89,2020-11-01 00:00:00,"9"" BUD VASE MIA RED PK 30",DPS / MAC PAPERS,PRODUCTION HARD GOODS,VASES,UNID
7411,2.51,1/14/2020,FTD - EVERYDAY CHOCOLATE BOX CH0002,ROCKY MOUNTAIN,FTD-PRO VALUE,FTD-PRO VALUE,UNID
7412,2.977,2022-06-01 00:00:00,WINCO - DISPLAY 9 HOLE 2 CAP WHITE FOR K BOX,PCA - MIAMI,PRODUCTION HARD GOODS,"BOXES , DISPLAY & CORNER BOARDS",UNID
7413,2.343,2022-06-01 00:00:00,WINCO-DISPLAY 9 HOLE 2 WRAP WHITE,PCA - MIAMI,PRODUCTION HARD GOODS,"BOXES , DISPLAY & CORNER BOARDS",UNID
7414,935,1/16/2020,ABS SHOW CUBE MOCK-UPS,PCA - MIAMI,SHOW,SHOW,UNID
7415,0.867,1/16/2020,SAFEWAY DIE CUT ROUND PINK SHEET W/HOLE,DECO WRAPS,PRODUCTION HARD GOODS,SLEEVES,UNID
7416,0.589,1/16/2020,DISPLAY 2 HOLE - 1 HOT PINK CAP,PCA - MIAMI,PRODUCTION HARD GOODS,"BOXES , DISPLAY & CORNER BOARDS",UNID
7417,1.5416,3/16/2021,"FTD - 8"" ROSE /GINGER CLEAR VASE 4099-4999 #VA0122","SYNDICATE SALES, INC.",FTD-PRO VALUE,FTD-PRO VALUE,UNID
7418,1.1,1/20/2020,"PLASTIC VASE BAG TUXEDO BLACK 20"" PK 200",DECO WRAPS,PRODUCTION HARD GOODS,BAG,UNID
7419,0.66,1/20/2020,"WM 6"" JAR VASE WITH RAFFIA SALMON",DPS / MAC PAPERS,PRODUCTION HARD GOODS,VASES,UNID
7420,0.66,1/20/2020,"WM 6"" JAR VASE WITH RAFFIA GREEN",DPS / MAC PAPERS,PRODUCTION HARD GOODS,VASES,UNID
7421,0.68,1/20/2020,"2.75"" CERAMIC POT SOFT TOUCH PINK PK 60","KOENPACK USA, INC.",PRODUCTION HARD GOODS,VASES,UNID
7422,0.68,1/20/2020,"2.75"" CERAMIC POT SOFT TOUCH YELLOW PK 60","KOENPACK USA, INC.",PRODUCTION HARD GOODS,VASES,UNID
7423,0.68,1/20/2020,"2.75"" CERAMIC POT SOFT TOUCH LAVENDER PK 60","KOENPACK USA, INC.",PRODUCTION HARD GOODS,VASES,UNID
7424,0.68,1/20/2020,"2.75"" CERAMIC POT SOFT TOUCH PEACH PK 60","KOENPACK USA, INC.",PRODUCTION HARD GOODS,VASES,UNID
7425,0.68,1/21/2020,"2.75"" CERAMIC POT SOFT TOUCH MERLOT PK 60","KOENPACK USA, INC.",PRODUCTION HARD GOODS,VASES,UNID
7426,0.68,1/20/2020,"2.75"" CERAMIC POT HARMONY SEABLUE PK 120","KOENPACK USA, INC.",PRODUCTION HARD GOODS,VASES,UNID
7427,15.6,1/21/2020,"FTD - PLASTIC STACKABLE BIN 18X16 1/2X11"" S12422BL",ULINE,FTD-PRO VALUE,FTD-PRO VALUE,UNID
7428,114,1/21/2020,JAN  ELECTRIC PAPER DISPENSER T1390,DPS / MAC PAPERS,MAINTENANCE PRODUCTS,MAINTENANCE PRODUCTS,UNID
7429,23.75,1/21/2020,JAN SOAP DISPENSER,DPS / MAC PAPERS,MAINTENANCE PRODUCTS,MAINTENANCE PRODUCTS,UNID
7430,48.41,1/23/2020,OASIS FLORAL MESH GOLD PK 10,FLORALIFE -SMITHERS- OASIS,SHOW,SHOW,BOX
7431,1.19,2022-10-01 00:00:00,1.5 OZ HEART ASSORTED CHOCOLATE PK18,RUSSELL STOVER CANDIES,PRODUCTION HARD GOODS,DECORATIONS AND OTHERS,UNID
7432,0.624,1/16/2021,FTD - BOX#1 OUTER RSC ITEM # BX0725 PK 720,PCA - MIAMI,FTD-PRO VALUE,FTD-PRO VALUE,UNID
7433,1.3855,2022-10-11 00:00:00,FTD - BOX # 2 OUTER RSC ITEM # BX0726 PK 720,PCA - MIAMI,FTD-PRO VALUE,FTD-PRO VALUE,UNID
7434,0.7529,1/27/2020,FTD - BOX # 3 OUTER RSC ITEM # BXO727 PK 540,PCA - MIAMI,FTD-PRO VALUE,FTD-PRO VALUE,UNID
7435,0.3,1/16/2021,FTD - INSERT BOX #1 FOUR CORNER MESSG DES # BX1891,PCA - MIAMI,FTD-PRO VALUE,FTD-PRO VALUE,UNID
7436,0.511,8/20/2021,FTD - INSERT BOX #2 FOUR CORNER MESS DES #BX1892,PCA - MIAMI,FTD-PRO VALUE,FTD-PRO VALUE,UNID
7438,0.14,1/29/2020,SAFEWAY HUGS & KISSES SLEEVE VDAY 2020,DECO WRAPS,PRODUCTION HARD GOODS,SLEEVES,UNID
7439,7.47,2020-03-02 00:00:00,COSTCO TEGAN VASE GOLD ITEM # 94566.40,ACCENT DECOR,PRODUCTION HARD GOODS,VASES,UNID
7441,5.8,2020-03-02 00:00:00,HAIR NET 21' PK 100,DPS / MAC PAPERS,CLEANING & CAFETERIA,CLEANER,BOX
7442,2.91,2020-04-02 00:00:00,"COSTCO 8"" GATHERING COBALT VASE # COB940","SYNDICATE SALES, INC.",PRODUCTION HARD GOODS,VASES,UNID
7442,4.8316,11/15/2020,"COSTCO 8"" GATHERING COBALT VASE # COB940",WONG WHOLESALE,PRODUCTION HARD GOODS,VASES,UNID
7443,3.24,2020-04-02 00:00:00,COSTCO RUBY SQUARE VASE 5*5*5 # 3065-06-13,"SYNDICATE SALES, INC.",PRODUCTION HARD GOODS,VASES,UNID
7444,2.79,2020-04-02 00:00:00,"COSTCO 8""X5"" CLEAR CYLINDER #3263-06-09 PK6","SYNDICATE SALES, INC.",PRODUCTION HARD GOODS,VASES,UNID
7451,2.24,2020-04-02 00:00:00,"COSTCO 8.63"" LARGE DALLAS IRIDESCENT VASE",DECO WRAPS,PRODUCTION HARD GOODS,VASES,UNID
7452,0.29,5/25/2022,"COSTCO 20"" I""M SORRY PICK",DECO WRAPS,PRODUCTION HARD GOODS,PICKS,UNID
7453,0.26,2020-04-02 00:00:00,"COSTCO 20"" HAPPY RETIREMENT PICK",DECO WRAPS,PRODUCTION HARD GOODS,PICKS,UNID
7454,0.495,2020-04-02 00:00:00,"COSTCO 20"" HAPPY BIRTHDAY PICK",DECO WRAPS,PRODUCTION HARD GOODS,PICKS,UNID
7455,0.56,2021-10-11 00:00:00,"COSTCO 20"" IT'S A GIRL PICK",DECO WRAPS,PRODUCTION HARD GOODS,PICKS,UNID
7456,0.56,2021-10-11 00:00:00,"COSTCO 20"" IT'S A BOY PICK",DECO WRAPS,PRODUCTION HARD GOODS,PICKS,UNID
7457,0.27,2020-04-02 00:00:00,"COSTCO 20""  CONGRATS PICK",DECO WRAPS,PRODUCTION HARD GOODS,PICKS,UNID
7458,0.044,2020-03-02 00:00:00,HEB FLW FOOD BLOOMS ROSES WHITE 10 GR PK 1000,CHRYSAL  - POKON,PRODUCTION HARD GOODS,FLOWER FOOD  AND CARE PRODUCTS,UNID
7459,0.167,2020-03-02 00:00:00,"TRUE LOVE SLEEVE 17""",DECO WRAPS,PRODUCTION HARD GOODS,SLEEVES,UNID
7460,2.4,2020-03-02 00:00:00,"COSTCO 4.5"" WHITE CERAMIC EGG PLANTER W/GV NEST",POTS  / GIFTWARES COMPANY,PRODUCTION HARD GOODS,VASES,UNID
7461,5.94,2020-03-02 00:00:00,COSTCO TEGAN WHITE VASE # 94566.00,ACCENT DECOR,PRODUCTION HARD GOODS,VASES,UNID
7462,6.08,2022-01-04 00:00:00,COSTCO EVERLY POT #91622.00 PK 16,ACCENT DECOR,PRODUCTION HARD GOODS,VASES,UNID
7463,1.71,2020-04-02 00:00:00,"COSTCO 4.75"" CERAMIC CONTAINER PINK #CJ20/0057LA",POTS  / GIFTWARES COMPANY,PRODUCTION HARD GOODS,VASES,UNID
7464,1.71,2020-04-02 00:00:00,"COSTCO 4.75"" CERAMIC CONTAINER YELLOW # CJ20/0057Y",POTS  / GIFTWARES COMPANY,PRODUCTION HARD GOODS,VASES,UNID
7465,2.48,1/13/2022,"COSTCO 5"" BABY CERAMIC CUBE #BC55 PK 12",GIFTWARES COMPANY,PRODUCTION HARD GOODS,VASES,UNID
7465,2.48,2021-03-09 00:00:00,"COSTCO 5"" BABY CERAMIC CUBE #BC55 PK 12",POTS  / GIFTWARES COMPANY,PRODUCTION HARD GOODS,VASES,UNID
7466,0.214,2020-05-02 00:00:00,"SWEET PETALS SLEEVE 24""",DECO WRAPS,PRODUCTION HARD GOODS,SLEEVES,UNID
7467,155,2020-06-02 00:00:00,ETHYL BLOC SACHETS 2.5 GM PK 1000,CHRYSAL  - POKON,PRODUCTION HARD GOODS,FLOWER FOOD  AND CARE PRODUCTS,BOX
7468,6.463,2020-06-02 00:00:00,"11"" URN RUBY VASE 4042 PK6",BERKELEY,PRODUCTION HARD GOODS,VASES,UNID
7469,22.8,2020-07-02 00:00:00,UPC 2X1 1/2 THERMAL TRANSFER LABEL 7.6M 30.4M/CS,"LABEL IT EXPRESS, INC.",PRODUCTION HARD GOODS,LABEL,UNID
7470,0.77,2020-07-02 00:00:00,4.5 AIR FILLED B-LOON KIT# 640017 U,WONG WHOLESALE,PRODUCTION HARD GOODS,PICKS,UNID
7471,0.81,2020-07-02 00:00:00,"BALLONS MYLAR ASSORTED 18"" VALENTIN",WONG WHOLESALE,PRODUCTION HARD GOODS,PICKS,UNID
7472,0.81,2020-07-02 00:00:00,DESCONT.,WONG WHOLESALE,PRODUCTION HARD GOODS,PICKS,UNID
7473,2,2020-07-02 00:00:00,"BALLONS MYLAR 31""",WONG WHOLESALE,PRODUCTION HARD GOODS,PICKS,UNID
7474,0.37,2020-07-02 00:00:00,WEIGHT  W/RIBBON CLIPS,WONG WHOLESALE,PRODUCTION HARD GOODS,PICKS,UNID
7475,2,2020-10-02 00:00:00,"10"" GLASS DOTS XL EGGPLANT - PURPLE PK 12",DPS / MAC PAPERS,PRODUCTION HARD GOODS,VASES,UNID
7476,3.45,2020-10-02 00:00:00,CORSAGE WRISTLET ELASTIC ITEM #391289,KENNICOTT BROTHERS,PRODUCTION HARD GOODS,DECORATIONS AND OTHERS,UNID
7477,0.77,2020-11-02 00:00:00,"CARRY PLASTIC CLEAR BAG 17"" TALL W/HANDLE PK200","KOENPACK USA, INC.",PRODUCTION HARD GOODS,BAG,UNID
7478,3.3683,2020-12-02 00:00:00,SQUARE VASE 5X5X5 OPAQUE LOLLIPOP AQUA PK 6,"SYNDICATE SALES, INC.",SHOW,SHOW,UNID
7480,0.44,2/17/2020,CHRYSAL CLEAR ALBERTSON 1Q-100 2XAL,CHRYSAL  - POKON,PRODUCTION HARD GOODS,FLOWER FOOD  AND CARE PRODUCTS,UNID
7481,0.16,2/17/2020,EASTER GIFT SHEET BLUE 24 X 24,"KOENPACK USA, INC.",PRODUCTION HARD GOODS,SLEEVES,UNID
7482,0.34,4/27/2020,"#1 MAMA  PICK - 20""","KOENPACK USA, INC.",PRODUCTION HARD GOODS,PICKS,UNID
7483,4.95,2/18/2020,#3 CHIC IRID 25YD 0816,KENNICOTT BROTHERS,SHOW,SHOW,UNID
7484,54.75,2/18/2020,"4"" AQUATUBE CRYSTAL 53-77-00 PK500",KENNICOTT BROTHERS,SHOW,SHOW,BOX
7484,0.077,2/19/2025,"4"" AQUATUBE CRYSTAL 53-77-00 PK500","SYNDICATE SALES, INC.",SHOW,SHOW,BOX
7485,13.5,2/18/2020,"4"" AQUATUBE CHRYSTAL PK/100 53-27-00",KENNICOTT BROTHERS,SHOW,SHOW,BOX
7487,0.01,2/26/2020,FTD HELLO FRESH GIFT CARD - ITEM #HF0100,FTD,FTD/PROFLOWER,FTD/PROFLOWER,UNID
7488,2.8083,2/20/2020,"5"" CLEAR SQUARE VASE ITEM #3065-06-09 PK 6","SYNDICATE SALES, INC.",PRODUCTION HARD GOODS,VASES,UNID
7489,1.2783,2/20/2020,"3"" CLEAR SQUARE VASE ITEM #3063-12-09 PK12","SYNDICATE SALES, INC.",PRODUCTION HARD GOODS,VASES,UNID
7490,62.3,2/21/2020,"60"" SUPER STRENGTH EASEL #567-20-07 PK20","SYNDICATE SALES, INC.",SHOW,SHOW,BOX
7491,3.08,2/21/2020,"24"" SOLID HEART - GREEN PK 2 REF # 699-02-07","SYNDICATE SALES, INC.",SHOW,SHOW,BOX
7492,0.336,2022-08-02 00:00:00,"CANDY PREFOLD GREEN 20""",DECO WRAPS,PRODUCTION HARD GOODS,SLEEVES,UNID
7493,0.99,2/21/2020,ECOPLANTS-BAG SWEET FLOWERS KRAFT/ PINK #34845236,BROEKHOF,PRODUCTION HARD GOODS,BAG,UNID
7494,0.99,2/21/2020,ECOPLANTS-BAG SWEET FLOWERS KRAFT/GREEN #34845237,BROEKHOF,PRODUCTION HARD GOODS,BAG,UNID
7495,2.1,2/23/2020,ECOPLANTS-HAT BOX CARTON/BROWN #38732320,BROEKHOF,PRODUCTION HARD GOODS,BAG,UNID
7496,2.29,2/26/2020,"8"" GENUINE GLAZED WHITE W/ METAL HANDLE",DPS / MAC PAPERS,PRODUCTION HARD GOODS,VASES,UNID
7497,0.01,2/26/2020,FTD - DISCOUNT CARD 20 % OFF - ITEM # SUP-109,FTD,FTD/PROFLOWER,FTD/PROFLOWER,UNID
7498,0.01,2/26/2020,FTD-PURPLE JAR VINTAGE PK24 ITEM # AV8,FTD,FTD/PROFLOWER,FTD/PROFLOWER,UNID
7499,0.01,2/26/2020,FTD-PINK SPLASH VASE ITEM # VA1450,FTD,FTD/PROFLOWER,FTD/PROFLOWER,UNID
7500,0.01,2/26/2020,FTD-PURPLE SPLASH VASE ITEM # VA1451,FTD,FTD/PROFLOWER,FTD/PROFLOWER,UNID
7501,0.01,2/26/2020,FTD-GREEN MERCURY VASE ITEM # AV42,FTD,FTD/PROFLOWER,FTD/PROFLOWER,UNID
7502,0.01,2/26/2020,FTD-PINK SWIRL VASE ITEM # AV1,FTD,FTD/PROFLOWER,FTD/PROFLOWER,UNID
7503,0.01,2/26/2020,FTD-WOOD VASE ITEM # AV40,FTD,FTD/PROFLOWER,FTD/PROFLOWER,UNID
7504,0.01,2/26/2020,FTD-RUBY940 RED VASE ITEM # AV3,FTD,FTD/PROFLOWER,FTD/PROFLOWER,UNID
7505,0.01,2/26/2020,FTD-BIRTHDAY VASE CERAMIC ITEM # AV27,FTD,FTD/PROFLOWER,FTD/PROFLOWER,UNID
7506,0.01,2/26/2020,FTD-SILVER BUCKET ITEM # AV2,FTD,FTD/PROFLOWER,FTD/PROFLOWER,UNID
7507,0.01,2/26/2020,FTD-LAVENDER STRIPPED VASE ITEM # AV25,FTD,FTD/PROFLOWER,FTD/PROFLOWER,UNID
7508,1.38,4/21/2021,"5' - 6"" MEDIUM CONTAINER CERAMIC PINK",POTS  / GIFTWARES COMPANY,PRODUCTION HARD GOODS,VASES,UNID
7509,1.2,2/27/2020,MEDIUM CONTAINER CERAMIC RED,POTS  / GIFTWARES COMPANY,PRODUCTION HARD GOODS,VASES,UNID
7510,1.38,4/21/2021,MEDIUM CONTAINER CERAMIC YELLOW,POTS  / GIFTWARES COMPANY,PRODUCTION HARD GOODS,VASES,UNID
7511,1.38,3/30/2021,MEDIUM CONTAINER CERAMIC GREEN,POTS  / GIFTWARES COMPANY,PRODUCTION HARD GOODS,VASES,UNID
7512,1.38,2021-05-11 00:00:00,MEDIUM CONTAINER CERAMIC WHITE,POTS  / GIFTWARES COMPANY,PRODUCTION HARD GOODS,VASES,UNID
7513,1.2,2/27/2020,MEDIUM CONTAINER CERAMIC ORANGE,POTS  / GIFTWARES COMPANY,PRODUCTION HARD GOODS,VASES,UNID
7514,0.36,2/27/2020,BIRD BIBI RED PICK-PK 250,"KOENPACK USA, INC.",PRODUCTION HARD GOODS,PICKS,UNID
7515,19.75,1/13/2022,PALLETS DOUBLE PREMIUM A GRADE 48 X 40 PK 520/616,PREMIER PALLETS CALIFORNIA,SHIPPING  & RECEIVING,PALLETS,UNID
7516,1.57,2020-02-03 00:00:00,WM DISPLAY 7 BAG $9.87 EASTER 2020 - 1 BOX & CAP,PCA - MIAMI,PRODUCTION HARD GOODS,"BOXES , DISPLAY & CORNER BOARDS",UNID
7517,0.725,2020-02-03 00:00:00,WM ARLA VASE LAVENDER - EASTER 2020,DECO WRAPS,PRODUCTION HARD GOODS,VASES,UNID
7518,0.725,2020-02-03 00:00:00,WM ARLA VASE PINK - EASTER 2020,DECO WRAPS,PRODUCTION HARD GOODS,VASES,UNID
7519,152.75,2020-04-03 00:00:00,PLANT STAND - ITEM # 930631 GAL,GARCIA GROUP GLASS - FLORAMART,SHOW,SHOW,UNID
7520,0.0588,2023-05-10 00:00:00,PUBLIX - FLOWER ARRANGEMENT HANG TAG,BAYTECH LABEL,PRODUCTION HARD GOODS,TAGS,UNID
7520,0.0179,11/22/2021,PUBLIX - FLOWER ARRANGEMENT HANG TAG,CATAPULT PRINT & PACKAGING,PRODUCTION HARD GOODS,TAGS,UNID
7521,0.875,2020-09-02 00:00:00,"WM 9.5"" TRUMPET VASE FROSTED PEACH PK 15",DECO WRAPS,PRODUCTION HARD GOODS,VASES,UNID
7522,0.28,2020-11-03 00:00:00,ORGANZA METALLIC LACE BLACK,DECO WRAPS,PRODUCTION HARD GOODS,SLEEVES,UNID
7523,0.644,2020-11-03 00:00:00,"WM PLASTIC ROSE BAG 20""T W/HANDLE 180MIC MDAY 2020",DECO WRAPS,PRODUCTION HARD GOODS,BAG,UNID
7524,0.605,2020-11-03 00:00:00,"WM PLASTIC ROSE BAG 20""T W/HANDLE 150MIC MDAY 2020",DECO WRAPS,PRODUCTION HARD GOODS,BAG,UNID
7525,0.265,2020-12-03 00:00:00,"SAFEWAY PREFOLD KRAFT W/LAVANDER FROST 17""",DECO WRAPS,PRODUCTION HARD GOODS,SLEEVES,UNID
7526,0.351,2020-12-03 00:00:00,"SAFEWAY PREFOLD KRAFT W/WHITE FROST 20""",DECO WRAPS,PRODUCTION HARD GOODS,SLEEVES,UNID
7527,0.31,2020-12-03 00:00:00,"BLOOMSY - EDITION PREFOLD RED 16.75""",DECO WRAPS,PRODUCTION HARD GOODS,SLEEVES,UNID
7528,1.05,2020-12-03 00:00:00,"WM EDAY 5"" GENUINE PINT LATERN TRANS LT PINK PK 24",DPS / MAC PAPERS,PRODUCTION HARD GOODS,VASES,UNID
7529,0.85,2020-12-03 00:00:00,"COSTCO 4"" COLORFUL GET WELL BALLOON #6141814",BURTON & BURTON,PRODUCTION HARD GOODS,PICKS,UNID
7530,1,2021-10-09 00:00:00,"COSTCO 4"" SMILE FACE YELLOW BALLOON #640414",BURTON & BURTON,PRODUCTION HARD GOODS,PICKS,UNID
7531,0.85,2020-12-03 00:00:00,"COSTCO 4"" SMILE FACE RED BALLOON #769914",BURTON & BURTON,PRODUCTION HARD GOODS,PICKS,UNID
7532,0.85,2020-12-03 00:00:00,"COSTCO 4"" HBD TO YOU DOTS BALLOON #4841414",BURTON & BURTON,PRODUCTION HARD GOODS,PICKS,UNID
7533,95,3/16/2020,PROSHIELD BASIC COVERALL W/HOOD PK25 # S-15420-M,ULINE,MAINTENANCE PRODUCTS,MAINTENANCE PRODUCTS,BOX
7534,95,3/16/2020,PROSHIELD BASIC COVERALL W/HOOD PK25 # S-15420-L,ULINE,MAINTENANCE PRODUCTS,MAINTENANCE PRODUCTS,UNID
7535,3.65,2021-03-03 00:00:00,"FLARE VASE 9.125"" TALL 7"" OPEN REF# 3055CLR PK 6",GARCIA GROUP GLASS - FLORAMART,PRODUCTION HARD GOODS,VASES,UNID
7536,0.95,4/21/2020,"PLASTIC VASE BAG BOUDOIR 18"" TALL","KOENPACK USA, INC.",PRODUCTION HARD GOODS,BAG,UNID
7537,0.32,3/30/2020,COSTCO GRADUATION CAP 3D PICK,"KOENPACK USA, INC.",PRODUCTION HARD GOODS,PICKS,UNID
7538,0.21,3/30/2020,COSTCO THANK YOU FOR ALL THAT YOU DO PICK,"KOENPACK USA, INC.",PRODUCTION HARD GOODS,PICKS,UNID
7539,1.48,3/31/2020,"EXTRA LARGE BASKET 10"" W/ HANDLE REF# 5037/10 PK24",POTS  / GIFTWARES COMPANY,PRODUCTION HARD GOODS,BASKET,UNID
7540,1.278,2020-03-04 00:00:00,WM DISPLAY 6 BAG MD 2020 $19.87 BOX PK 140,PCA - MIAMI,PRODUCTION HARD GOODS,"BOXES , DISPLAY & CORNER BOARDS",UNID
7541,4.654,2020-03-04 00:00:00,WM DISPLAY 54 BAGS MD 2020 - 1 WRAP $ 19.87 PK 150,PCA - MIAMI,PRODUCTION HARD GOODS,"BOXES , DISPLAY & CORNER BOARDS",UNID
7542,1.431,2020-03-04 00:00:00,WM DISPLAY 2 HOLE $4.87 MD 2020 - 1 BOX PK 140,PCA - MIAMI,PRODUCTION HARD GOODS,"BOXES , DISPLAY & CORNER BOARDS",UNID
7543,2.062,2020-03-04 00:00:00,WM DISPLAY 9  HOLE MD 2020 NO PRICE 2 WRAP PK 400,PCA - MIAMI,PRODUCTION HARD GOODS,"BOXES , DISPLAY & CORNER BOARDS",UNID
7544,1.033,2020-03-04 00:00:00,WM DISPLAY 2 TIER - 26 K BOX MD 2020,PCA - MIAMI,PRODUCTION HARD GOODS,"BOXES , DISPLAY & CORNER BOARDS",UNID
7545,1.912,2020-03-04 00:00:00,WM DISPLAY 2 TIER - 2 TOP TRAY INNER MD 2020,PCA - MIAMI,PRODUCTION HARD GOODS,"BOXES , DISPLAY & CORNER BOARDS",UNID
7546,3.765,2020-03-04 00:00:00,WM DISPLAY 2 TIER  - 1 TOP TRAY NO PRICE MD 2020,PCA - MIAMI,PRODUCTION HARD GOODS,"BOXES , DISPLAY & CORNER BOARDS",UNID
7547,2.468,2020-03-04 00:00:00,WM DISPLAY 2 TIER - 2 LONG PARTITION MD 2020,PCA - MIAMI,PRODUCTION HARD GOODS,"BOXES , DISPLAY & CORNER BOARDS",UNID
