Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4
,PRODUCTS LIST,,,
,,,,
,,,,
,E CODE,PRODUCT NAME,SIZE,REF IMG
,2336,"INSULFOAM TYPE #1 - 1.5 "" X48"" X 106"" PK 92",UNID,
,2340,"PLASTIC BAG CONICAL 24"" W/GOLD HANDLE",UNID,
,2342,PLASTIC BAG CONICAL MEDIUM  W/ GREEN HANDLE,UNID,
,2343,PLASTIC BAG CONICAL MEDIUM W/ RED HANDLE,UNID,
,2344,PLASTIC BAG CONICAL MEDIUM W/ ORANGE HANDLE,UNID,
,2346,PLASTIC BAG CONICAL MEDIUM W/ BRONCE HANDLE,UNID,
,2347,PLASTIC BAG CONICAL MEDIUM W/ GOLD HANDLE,UNID,
,2348,PLASTIC BAG CONICAL MEDIUM W/ SILVER HANDLE,UNID,
,2355,"FTD 8"" ROSE VASE RED RBY999 PK 6 /12",UNID,
,2372,EUROPEAN BOX GOLD W/RIBBON,UNID,
,2384,ORGANZA BAROQUE LILAC,UNID,
,2400,"PLASTIC CABLE TIE 17"" BLACK PK 5000",UNID,
,2444,APPLE RED PICKS,UNID,
,2472,"GRACE PINK 17""",UNID,
,2475,"GRACE GREEN 17""",UNID,
,2479,CIRCLE KNIFE 300X30 ITEM 99288 LEFT,UNID,
,2482,KEY FLORAL FRESH ARRG TAG PACK 2000,UNID,
,2485,"KEY CLEAR/GOLD SLEEVE 24""",UNID,
,2494,MEDIUM CONTAINER METALLIC EVERY DAY,UNID,
,2507,"TAPER CANDLE BULK 12"" BURGUNDY PK 144",UNID,
,2511,FINEWRAP SAHARA ORANGE SHEET,UNID,
,2512,FINEWRAP SAHARA CHOCOLATE BROWN SHEET,UNID,
,2541,ORGANZA JEWEL BLACK,UNID,
,2542,ORGANZA DIAMOND PURPLE,UNID,
,2547,HEB FLW FOOD BLOOMS ROSES BLACK 10GR PK 1000,UNID,
,2549,ORGANZA DIAMOND PINK,UNID,
,2550,ORGANZA JEWEL RED,UNID,
,2552,ORGANZA DIAMOND HOT PINK,UNID,
,2554,ORGANZA DIAMOND= JEWEL CREAM,UNID,
,2558,ORGANZA  JEWEL LIGHT GREEN,UNID,
,2559,ORGANZA DIAMOND GREEN,UNID,
,2565,ORGANZA DIAMOND ORANGE,UNID,
,2567,ORGANZA GLAM ROUND PINK,UNID,
,2568,ORGANZA GLAM ROUND PURPLE/HOT PINK,UNID,
,2569,ORGANZA GLAM ROUND GREEN/YELLOW,UNID,
,2579,NON WOVEN SAHARA CRINCHED LAVANDER,UNID,
,2580,NON WOVEN SAHARA CRINCHED LIGHT PINK,UNID,
,2581,NON WOVEN SAHARA CRINCHED LIME GREEN,UNID,
,2586,FLOCKED DAISY HOT PINK ON HOT PINK,UNID,
,2587,FLOCKED DAISY YELLOW ON YELLOW,UNID,
,2588,FLOCKED DAISY LIME GREEN ON LIME GREEN,UNID,
,2596,ORGANZA CHIC RED,UNID,
,2598,"BUCKETS LARGE 13LT 14"" TALL X 10"" OPEN PK 2075",UNID,
,2599,"GENERIC LG BOX 32"" TALL- KRAFT 24"" X 12.625"" X 32""",UNID,
,2604,DISC,UNID,
,2612,"8"" GENIA VASE BQT PINK PK 24",UNID,
,2624,KEY  LIVING TEXTURES GL/RD SHEET,UNID,
,2625,ORGANZA  RED 20X28,UNID,
,2626,KEY METANZA ORGANZA PK W/SILVER  SHEET,UNID,
,2633,DISPLAY 1 HOLE - 1 GREEN K BOX,UNID,
,2636,DISC,ROLL,
,2638,ORGANZA GLAM ROUND RED,UNID,
,2639,"DISPLAY POLE WH 48""L X 1""OD X .843ID REF8701858848",UNID,
,2641,ORGANZA MESH YELLOW,UNID,
,2642,ORGANZA MESH PURPLE,UNID,
,2644,ORGANZA DAISY HOT PINK 20X28,UNID,
,2651,"TANGO POLKA DOT YELLOW 17""",UNID,
,2652,"TANGO POLKA DOT PINK 17""",UNID,
,2653,"TANGO POLKA DOT ORANGE 17""",UNID,
,2660,ORGANZA GLAM ROUND YELLOW,UNID,
,2661,ORGANZA FLOCKED DAISY LAVANDER,UNID,
,2666,FLOCKED DAISY PURPLE ON PURPLE,UNID,
,2667,ORGANZA GLITTER POLKA DOT YELLOW,UNID,
,2668,ORGANZA GLITTER POLKA DOT PINK,UNID,
,2669,ORGANZA GLITTER POLKA DOT LAVANDER,UNID,
,2674,DISPLAY 6 HOLE - 2 CAP WHITE,UNID,
,2675,DISPLAY 6 HOLE GENERIC BOX DOUBLE BUCKET( 3 BX),UNID,
,2679,DISPLAY 6 HOLE - 2 GREEN WRAP,UNID,
,2680,DISPLAY 4 HOLE - 1 GREEN BOX,UNID,
,2681,DISPLAY 4 HOLE - 1 CAP WHITE,UNID,
,2682,DISPLAY 4 HOLE - 1 PARTITION SET KRAFT,UNID,
,2683,DISPLAY 2 HOLE - 1 GREEN BOX,UNID,
,2684,DISPLAY 2 HOLE - 1 CAP WHITE,UNID,
,2686,NON WOVEN RHYTHM PINK SHEET,UNID,
,2688,NON WOVEN RHYTHM ORANGE SHEET,UNID,
,2690,ROO ORGANZA  HOT PINK,UNID,
,2693,ROO ORGANZA YELLOW,UNID,
,2694,ROO ORGANZA ORANGE,UNID,
,2697,PARTITION 6 CELL ELITE P BOX,UNID,
,2699,PALLETS HALF 24 X 40,UNID,
,2705,A&P MOTHERS DAY 3.5 X18X12 FROST /WHITE,UNID,
,2706,ORGANZA DIAMOND= JEWEL LIGHT GREEN,UNID,
,2708,NON WOVEN SAHARA CRINCHED YELLOW,UNID,
,2709,PLAID BOX PINK,UNID,
,2710,PLAID BOX LAVANDER,UNID,
,2713,PLAID BOX GREEN,UNID,
,2715,"TANGO V-SHAPE ORGANZA  LT PINK 22""",UNID,
,2719,FLORENCE LT GREEN SHEET,UNID,
,2722,ORGANZA DIAMOND WHITE,UNID,
,2723,ORGANZA GARDEN PINK,UNID,
,2731,FOILED SWIRL SILVER ON LAVANDER,UNID,
,2738,ORGANZA GARDEN RED,UNID,
,2739,ORGANZA GARDEN GREEN,UNID,
,2748,"SILK BOUQUET ROSETTE RED 18""",UNID,
,2770,ORGANZA CHIC YELLOW,UNID,
,2773,"CLEAR SLEEVE FLAIRTOP 6"" X 18' X 24"" ( 2MIL)",UNID,
,2781,PARTITION 8 CELL ARRG LARGE BOX,UNID,
,2789,ROSE CARRY BAG RED,UNID,
,2790,ROSE CARRY BAG PURPLE,UNID,
,2792,4*3 LABEL THERMAL TRANSFER FL HOT PINK E/2000 PK 4,ROLL,
,2807,TWIN PINK / YELLOW SHEET,UNID,
,2808,TWIN PINK / GREEN SHEET,UNID,
,2809,TWIN YELLOW / GREEN SHEET,UNID,
,2810,TWIN  PINK / ORANGE SHEET,UNID,
,2811,TWIN BLUE / GREEN SHEET,UNID,
,2814,"TANGO V-SHAPE ORGANZA  LIME GREEN 22""",UNID,
,2815,"TANGO V-SHAPE ORGANZA  YELLOW 22""",UNID,
,2817,"TANGO V-SHAPE ORGANZA  PURPLE 22""",UNID,
,2827,LINDSAY YELLOW / RED  SHEET,UNID,
,2829,"CLEAR SLEEVE BOTTOM SEAL W/HAN CUBES 12X20X14"" 2M",UNID,
,2834,"BUCKETS GALVANIZED VASE 18""  REF GV18 PK 6",UNID,
,2835,"BUCKETS GALVANIZED VASE 15""  REF GV15 PK 6",UNID,
,2837,DISPLAY DECORATOR CUBES BLACK REF DC3 PK 3,UNID,
,2851,SILVER LADY FAIR WRISTLETS  SILVER PK 2000-CORSAGE,UNID,
,2852,CORSAGE STEMS GREEN,BOX,
,2853,"WRAP FLORATAPE GR ROLL 1/2""",UNID,
,2854,# 36 LOOP NOSE BOWS WHITE IRRIDECENT - CORSAGE,UNID,
,2858,NON WOVEN FLW BAG DEBI LILLY 16X16 NATURAL,UNID,
,2866,"WATER TUBES 3.5"" CLEAR W/CAP REF LRV3 PK 500",UNID,
,2889,LACE SHEET YELLOW 20X28,UNID,
,2891,LACE MESH RED SHEET,UNID,
,2894,LACE HOT PINK SHEET,UNID,
,2905,"PREFOLD SOLID/CLEAR WHITE 20""",UNID,
,2913,"LOTUS POD GLITTERED BRONCE ON STEMS 18"" PK 1000",UNID,
,2922,"KEY R12 CLEAR 22""",UNID,
,2935,GARDEN REVERSA YELLOW,UNID,
,2942,ORGANZA GOLD HEART RED SHEET,UNID,
,2949,GARDEN REVERSA GREEN,UNID,
,2950,"9"" BUD VASE CLEAR REF7-859-GLS/1CL PK 12// CL12C",UNID,
,2954,KEY XMAS SCROLLS  RED SHEET,UNID,
,2955,KEY XMAS SCROLLS SILVER/BLUE SHEET,UNID,
,2957,ORGANZA MESH GOLD,UNID,
,2962,ORGANZA COSMIC TWIST METALLIC RED,UNID,
,2964,COSMIC TWIST WHITE,UNID,
,2972,HEART SUGAR ROSES RED/BLACK PICK,UNID,
,2973,HEART SUGAR ROSES PINK PICK,UNID,
,2979,DISPLAY 6 HOLE - 2 RED WRAP,UNID,
,2981,"9"" PYRAMID RED VASE PK 12",UNID,
,2985,HEART PICK D'AMOUR PINK & RED K.2605,UNID,
,2986,MEDIUM CONTAINER METALLIC XMAS & DEC,UNID,
,3006,INSERT CENTERPIECE VASE ACME,UNID,
,3007,BOX CENTERPIECE  ACME,UNID,
,3009,UPC 2X1.5 LABEL THERMAL PEEL OFF WH PK8- E/3750,ROLL,
,3011,RAFFIA RED PACK PK 25LBS PER CASE,POUN,
,3015,ORGANZA FLOCKED DAMASK PURPLE,UNID,
,3017,ORGANZA CRUSH METALLIC SILVER,UNID,
,3019,CANDY WRAP PURPLE,UNID,
,3022,BIG LINER PALLET COVER 51X49X85 PK100,UNID,
,3026,ORGANZA MARIPOSA GREEN,UNID,
,3039,CORSAGE BOX KRAFT FOR 15 HOLE PK 1500,UNID,
,3040,CORSAGE INSERT  KRAFT FOR 15 HOLE PK 1500,UNID,
,3041,TRUMPET PLASTIC BAG TALL W/ SILVER HAND 10X8X28,UNID,
,3043,DISC,UNID,
,3051,PARTITION 8/6 CELL ELITE  BJ'S BOX,UNID,
,3055,CELLANE BLUE SHEET,UNID,
,3065,KEY GOLD SHEET,UNID,
,3068,KEY FLORAL R12 CLEAR W/ GOLD SLEEVE 20X18X15,UNID,
,3069,KEY R6 MIX CLEAR W/GOLD SLEEVE 14X16X4,UNID,
,3070,FLOWER ARRG TERMAL TAG 2X4 GREEN PK4 E/2000,ROLL,
,3075,"GLASS CUBES 5"" FROST ORANGE",UNID,
,3076,MAINTENANCE SCRUBBER MAQUINE,UNID,
,3087,"LARGE BASKET 10"" OPEN BROWN W/ HANDLE",UNID,
,3093,"KEY MIX BLUE 19""",UNID,
,3094,KEY SINGLE ROSES SLEEVE R- LARGE,UNID,
,3100,"BUCKETS GALVANIZED VASE 12"" REF GV12 PK 6",UNID,
,3101,"BUCKETS GALVANIZED VASE 11"" REF GB11 PK 3",UNID,
,3105,ATRIUM ROSE SHEET 24X24,UNID,
,3111,ATRIUM CONSUMER BUNCH LARGE 4X18X16,UNID,
,3112,ATRIUM CONSUMER BUNCHE SMALL 3.5X16X16,UNID,
,3113,ATRIUM CONSUMER BUNCHE LARGE 4X16X18,UNID,
,3124,JEWELL CLEAR SLEEVE 22,UNID,
,3125,JEWELL CLEAR SLEEVE 17,UNID,
,3126,UPC JEWELL LABEL  2X1 ROSES E/O 5000,ROLL,
,3134,ANGEL BLOSSOMS  SHEET,UNID,
,3135,G.EAGLE TEMP RECOR YLW 2K-SU PRO 6 REF 74800-001-,UNID,
,3138,"WM SINGLE BOX KRAFT 11X9X22"" PK 500",UNID,
,3140,"WM DOUBLE BOX  20X12X25"" PK 500",UNID,
,3141,WALMART K BOX 13X16X25 PK 500,UNID,
,3143,"9"" BUD VASE SPIRAL BLUE PK 40",UNID,
,3147,WM 2.X1.5 UPC LABEL THERMAL PULL OFF WH PK8 E/3750,ROLL,
,3148,"WM EDGE PROTECTOR 2X2X75"" 0.08 PK 2,400",UNID,
,3153,MEDIUM BASKET BROWN W/ HANDLE/ LINER,UNID,
,3155,PLASTIC BAG CENTER/CORNU FLW GREEN W/HANDLE,UNID,
,3173,"8"" PLATEAU VASE CLEAR  REF 3158-06-09",UNID,
,3179,"9"" BUD VASE SPIRAL CLEAR PK 40",UNID,
,3180,"9"" BUD VASE SPIRAL PINK PK 40",UNID,
,3181,"9"" BUD VASE SPIRAL LIME GREEN  PK 40",UNID,
,3184,COSTCO - AMERICAN FLAG PICK,UNID,
,3185,WM QUALITY BLUE DIGITAL RECORDERS 10 DAYS  PK 20,UNID,
,3186,WHOLE TRADE NEW LOGO THERMAL TAG 2X4 PK4  E/O 2000,ROLL,
,3190,ORGANZA CRUSH METALLIC PURPLE,UNID,
,3194,PILLAR CANDLE 2 X 6 DK FOREST GREEN  PK 12,UNID,
,3204,ORGANZA CRUSH METALLIC RED,UNID,
,3206,"CORNUCOPIA PICK ON 20"" STICK",UNID,
,3208,"7"" TUSCANY GING VASE FALL OR,GR,YLL REF 903-12-383",UNID,
,3213,PARTITION 6 CELL  ELITE BJ'S BOX,UNID,
,3217,DISPLAY STAND REF BD3 FOR 3 BUCKETS10LT// 3T/3PD,UNID,
,3221,ORGANZA FLOCKED DAMASK ORANGE,UNID,
,3222,ORGANZA FLOCKED DAMASK PINK,UNID,
,3232,"HEB PUMPKIN CERAMIC 6.5"" X 4"" REF4-927PTR/1P PK12",UNID,
,3233,"SLEIGH RED 5"" W/LINER REF# 9021 PK 12",UNID,
,3234,"SLEIGHT GOLD 5"" WITH LINER REF J2126 PK 12",UNID,
,3242,"9"" BUD VASE SPIRAL LAVANDER PK 40",UNID,
,3246,"8"" CLASSIC URN CLEAR REF 4036-12-09",UNID,
,3247,FALL SCARECROW PICK PK 250,UNID,
,3249,XMAS SANTA PICK,UNID,
,3251,GLITTER TRIO PICK RED,UNID,
,3259,"6"" GINGER GLASS VASE 3 ASST FALL-  REF G1416 PK 12",UNID,
,3260,"6"" GINGER GLASS VASE RED REF G1415 PK 12",UNID,
,3261,"6"" GINGER GLASS VASE GREEN REF G4058 PK 12",UNID,
,3265,"PINE CONE BROWM W/ WHITE TIPS 2-3"" ON PICK",UNID,
,3271,RUSSIAN ROSE BOX KRAFT 35X8X6 PK 500,UNID,
,3272,PUMKIN ARRANGEMENT BOX,UNID,
,3273,PARTITION 8 CELL PUMKIN ARRANGEMENT  BOX,UNID,
,3279,ORGANZA COSMIC TWIST GREEN,UNID,
,3280,VINTAGE REVERSA YELLOW SHEET,UNID,
,3281,VINTAGE REVERSA PURPLE SHEET,UNID,
,3289,KEY FLORAL SWIRL RED/GOLD SHEET,UNID,
,3291,KEY SCROLL GREEN 24X24,UNID,
,3292,ROO ORGANZA GOLD,UNID,
,3293,ROO ORGANZA LIME GREEN,UNID,
,3298,"GLASS CUBES 5"" FROST YELLOW",UNID,
,3299,"GLASS CUBES 5"" FROST GREEN",UNID,
,3308,DISPLAY STAND FOR 3 SMALL BK REF BD3S W/SIGH HOLDE,UNID,
,3309,"FTD 8"" ROSE VASE OLIVE GREEN REF OLV999 PK 6",UNID,
,3310,"8"" ROSE VASE RUBY REF RBY999 PK 6",UNID,
,3311,PINE CONE PICK FROST GOLD & SILVER SHORT STEM,UNID,
,3312,UPC WEGMANS NOT DOT 2X2.125 PK4E/O 5500 REF:BJ1147,ROLL,
,3313,"CANDLE GLASS COVER 8"" X 3 HURRICANE REF 3171-12-09",UNID,
,3314,HEART PAILETTE PINK PICK,UNID,
,3315,HEART PAILETTE RED PICK,UNID,
,3328,ORGANZA BUBBLE GLITTER YELLOW,UNID,
,3331,"CLEAR SLEEVE 26"" //",UNID,
,3332,"8"" SQUARE BUD VASE FROST WHITE PK 36",UNID,
,3335,ORGANZA COSMIC TWIST PINK,UNID,
,3338,CARD HAPPY VDAY'S DAY 3X2 PK 500 REF AC3877,UNID,
,3339,CLEAR SLEEVE BOTTOM FOLD W/HAN TALL VASE 8X29X20,UNID,
,3340,"GLASS CUBES 5"" FROST LAVANDER",UNID,
,3341,"GLASS CUBES 5"" TRASLUCID BLUE, GREEN & PINK PK 12",UNID,
,3342,"GLASS CUBES 5"" FROST WHITE",UNID,
,3343,"GLASS CUBES 5"" RED",UNID,
,3344,"8.5"" INDUSTRY PYRAMID CLEAR VASE PK 12",UNID,
,3345,"9"" JEWELL VASE FROST WHITE",UNID,
,3346,"9"" JEWELL VASE FROST RED",UNID,
,3351,"ELECTRIC HEART PINK/PINK 20""",UNID,
,3354,"PLASTIC BAG CONICAL 18"" W/CLEAR HAND - 8""ROSE VASE",UNID,
,3355,ORGANZA COSMIC TWIST YELLOW,UNID,
,3356,ORGANZA COSMIC TWIST ORANGE,UNID,
,3357,ORGANZA COSMIC TWIST LAVANDER = PURPLE,UNID,
,3365,"6 3/4"" GATHERED SQUARE VASE PK,YL,LA,GR RE 3097-12",UNID,
,3369,BUTTERFLY PEARL LILAC PICKS,UNID,
,3375,DISPLAY BJ TALL 28 ARRG - 4 WHITE TRAY,UNID,
,3376,DISPLAY BJ TALL 28 ARRG - 6 WHITE LONG PARTITION,UNID,
,3377,DISPLAY BJ TALL 28 ARRG - 6 WHITE SHORT PARTITION,UNID,
,3401,"9"" BUD VASE SPIRAL RED PK 40",UNID,
,3423,BUTTERFLY PEARL PINK PICKS,UNID,
,3424,BUTTERFLY PEARL YELLOW PICKS,UNID,
,3425,BUTTERFLY PEARL ORANGE PICKS,UNID,
,3431,"FLUSH SIGN HOLDER 3""L X 0.080"" REF 2112381809",UNID,
,3435,NON WOVEN RHYTHEM LILAC SHEET 20X24,UNID,
,3436,NON WOVEN RHYTHEM PINK SHEET,UNID,
,3438,NON WOVEN RHYTHEM ORANGE SHEET W/NO HOLE,UNID,
,3442,"LARGE WHITE BASKET 8"" W/HANDLE REF 5037/8 PK12",UNID,
,3448,ST. PATRICK'S SHAMROCK PICKS,UNID,
,3449,KEY R1SHORT SINGLE ROSE CLEAR/GOLD SLEEVE 6X16X1.5,UNID,
,3451,MEDIUM CONTAINER CERAMIC MDAY'S,UNID,
,3452,ORGANZA COSMIC TWIST  HOT PINK,UNID,
,3453,UPC H.TEETER QR LABEL 2X2.125 E/ONE 5500 PK 4,ROLL,
,3455,BLOSSOM EGGS PICKS PACK 500,UNID,
,3457,WABIT PINK PICKS PACK 250,UNID,
,3461,JAR8OZ MASON REGULAR MOUNTH CL REF14400-60000 PK12,UNID,
,3462,"WF GLASS MEDIUM HONEYCOMB LAV & GREEN 6"" PK24",UNID,
,3464,WABIT PURPLE PICKS PACK 250,UNID,
,3465,WABIT YELLOW PICKS PACK 250,UNID,
,3466,ELITE K BOX PLAIN HOT PINK,UNID,
,3467,DISPLAY 2 HOLE - 1 HOT PINK BOX,UNID,
,3468,DISPLAY 6 HOLE - 2 HOT PINK WRAP,UNID,
,3475,CLEAR SLEEVE BOTTOM SEAL W/HAN  PETIT VASE 6X15X14,UNID,
,3479,WF CLEAR SLEEVE BOTTOM SEAL W/HAN MED JAR 7X24X16,UNID,
,3481,ORGANZA FLOCKED DAMASK YELLOW,UNID,
,3482,ORGANZA FLOCKED DAMASK LIME GREEN,UNID,
,3485,CUPS COFFEE CUBAN 3/4 OZ BOX  PK 5000,BOX,
,3486,COFFEE BUSTELLO PK 4 -10 OZ BAGS,UNID,
,3488,COFFEE FOLGERS 39 OZ- PK 6,UNID,
,3489,DIXIE- FORK HEAVY DUTY PLASTIC BLACK- PK 1000,BOX,
,3490,DIXIE -TEASPOON HEAVY DUTY PLASTIC BLACK PK 1000,BOX,
,3491,DIXIE- KNIFE HEAVY DUTY PLASTIC BLACK -PK 1000,BOX,
,3492,"PLATE PAPER 9"" 4 PK E/O 125 CASE = 500",BOX,
,3493,"PLATE PAPER 6"" 4 PK E/O 125 CASE = 500",BOX,
,3494,LUNCH NAPKINS LUNCHEON PK 400 UNITS,PACK,
,3495,SUGAR SPLENDA BOX  PK 400,BOX,
,3496,CREAMER CANISTER 12 OZ BOX  PK 24,BOX,
,3497,SUGAR CANISTER 20 OZ BOX PK 24,BOX,
,3498,COFFEE STICKS STIRS PLASTIC BOX PK 1000,BOX,
,3500,MARKER SHARPIE KING SIZE PERMANENT MARKET PK 12,BOX,
,3501,PEN BIC ATLANTIS BLUE PK 12,BOX,
,3502,PEN PILOT PRECISE ROLLING BOLL EXTRA FINE BLACK/12,BOX,
,3503,PEN PILOT PRECISE ROLLING BOLL EXTRA FINE RED PK12,BOX,
,3504,PENCIL PAPERMATE MIRADO CLASSIC HB # 2-PK 12,BOX,
,3505,PENCIL PAPERMATE SHARPWRITER # 2 -PK 12,BOX,
,3506,MARKER SHARPIE FINE POINT PERMANENT BLACK-PK 12,BOX,
,3507,POST-IT POP UP NOTES 3X3 PK 12,BOX,
,3508,CORRECTION TAPES DRY LINE PAPERMATE -PK 2,BOX,
,3509,HIGHLIGHTER UNV- PK 5,BOX,
,3511,BATTERY ENERGIZER AA - PK 24,BOX,
,3512,PAD LETTER SIZE WHITE-PK 12,BOX,
,3513,PAD DOCKET POCKET 3X5 SIZE WHITE-PK 12,BOX,
,3514,ENVELOPE WITH WINDOW # 10-PK 500 REF#42251,BOX,
,3515,POST-IT FLAGS ASST COLORS- PK 4,BOX,
,3516,CLIPS JUMBO PAPER  BOX PK 10,BOX,
,3517,CLIPS REGULAR PAPER BOX PK 10,BOX,
,3518,STAPLES STANDARD SWINGLINE- PK 1/5000,BOX,
,3519,DRY ERASER MARKERS BLACK- PK 12,BOX,
,3520,ENVELOPE REGULAR # 10- PK 500,BOX,
,3521,"BINDER 3"" RING WH",UNID,
,3522,"BINDER 4"" RING WH",UNID,
,3523,"BINDER 2"" RING WH",UNID,
,3524,"BINDER 1""  RING WH",UNID,
,3525,ENVELOPE KRAFT LETTER 10X12- PK 100,BOX,
,3526,ENVELOPE KRAFT 6X9- PK 100,BOX,
,3527,ENVELOPE PLASTIC REF: 346410- PK 10,BOX,
,3528,FILE FOLDER LETTER SIZE ASST COLORS REF: 11959,BOX,
,3531,NON PERFORATED HAND PAPER TOWEL ROLL KRAFT PK12,BOX,
,3532,PRINTER CARTRIDGE HP-LASER JET P2055 # CE505A -SS,UNID,
,3533,PRINTER CARTRIDGE SAMSUMG-208 REF: SAS. MLTD208S,UNID,
,3534,PRINTER CARTRIDGE HP- P2015DN53A REF: HEW. Q7553A,UNID,
,3535,PRINTER CARTDRIGE BROTHER-TN650 REF: WRT. TN650,UNID,
,3538,"9"" PYRAMID PINK VASE PK 12",UNID,
,3539,"9"" PYRAMID PURPLE VASE PK 12",UNID,
,3540,"9"" PYRAMID YELLOW VASE PK 12",UNID,
,3541,SAMS ROSES GREEN 7 DAYS GUARANTE 4.6 X17.3 X16 /18,UNID,
,3542,CLOROX BLEACH 1 GL  PK 3,BOX,
,3545,"FANTASIA PINK 17""",UNID,
,3546,"FANTASIA YELLOW 17""",UNID,
,3547,"FANTASIA WHITE 17""",UNID,
,3553,TAPE HIGLAND INVISABLE REF: MMM 6200341296-PK 12,BOX,
,3554,PRINTER DRUM BROTHER WRT- DR620,UNID,
,3556,WIRELESS SLIM KEYBOARD & MOUSE REF: LOG 920002553,UNID,
,3559,ORGANZA FLOCKED DAMASK WHITE,UNID,
,3560,JACKET WOMEN'S REF 323R NAVY,UNID,
,3561,DISPLAY 9 HOLE - 9 GENERIC K BOX 25 KRAFT  PK 280,UNID,
,3562,DISPLAY 9 HOLE - 2 CAP KRAFT  FOR K BOX 40X48,UNID,
,3565,ICE 1 BLOCK 25 LBS,UNID,
,3567,"4"" PLASTIC CONTAINER TRADIZIONE LIME GREEN PK 75",UNID,
,3568,"4"" PLASTIC CONTAINER TRADIZIONE PINK PK 75",UNID,
,3569,"4"" PLASTIC CONTAINER TRADIZIONE ORANGE PK 75",UNID,
,3570,"4"" PLASTIC CONTAINER TRADIZIONE PURPLE PK 75",UNID,
,3571,"SMALL BASKET 4.5"" WITH HARD LINER REF#0020 PK96",UNID,
,3572,"JEWELL CLEAR SLEEVE 16""",UNID,
,3573,"JEWELL CLEAR SLEEVE 18""",UNID,
,3578,WM DISPLAY 9 HOLE - 9 KRAFT BOX,UNID,
,3579,WM DISPLAY 9 HOLE - 2 WRAP PRINTED,UNID,
,3580,WM DISPLAY 9 HOLE - 2 CAP RED VDAS 2013,UNID,
,3582,"BINDER 1/2"" WHITE REF: BSN 09951",UNID,
,3584,"NON WOVEN DUO ROUND 20"" RED",UNID,
,3586,"NON WOVEN DUO ROUND 20"" YELLOW",UNID,
,3587,"NON WOVEN DUO ROUND 20"" PINK",UNID,
,3588,"NON WOVEN DUO ROUND 20"" ORANGE",UNID,
,3592,"4"" CUPCAKE ASST CL, HOT PINK, LI GREEN, YLL",UNID,
,3593,COPY PAPER LETTER SIZE PK 10,BOX,
,3594,"SMALL CONTAINER CERAMIC  PINK 4"" OPEN",UNID,
,3597,"9"" BUD VASE SPIRAL YELLOW PK 40",UNID,
,3598,"9"" BUD VASE SPIRAL ORANGE  PK 40",UNID,
,3599,6 DAY TEMPTALE 4 BLACK TT4-T4100-06-020 PK 20- CA,UNID,
,3600,COFFEE FILTERS 12 CUP PK 1000,BOX,
,3601,"KEY R12 40CM - 20X16X5""",UNID,
,3607,PRINTER OFFICEJET 4620 REF: CZ295A # 1H3,UNID,
,3611,SOAP DISHWASHING DOME 38OZ -PK 1,UNID,
,3612,TOILET SEAT COVERS PREMIUM GRADE PK 1000,BOX,
,3613,CUPS CONE 4.5 OZ  BOX PK  5000,BOX,
,3614,AIR DUSTER REF # BSN24306 PK 6,PACK,
,3615,BREAST CANCER AWARENESS SLEEVE,UNID,
,3622,WM DISPLAY 9 HOLE - 9 K BOX KRAFT 16X14X24 PK 280,UNID,
,3623,WM DISPLAY 9 HOLE - 2 WRAP ORANGE PK 380,UNID,
,3624,WM DISPLAY 9 HOLE - 2 CAP KRAFT,UNID,
,3628,PRINTER CARTRIDGE  LEXMARK T644,UNID,
,3629,"HANGING FILE FOLDERS EXP, 2""  GREEN REF: PFX4152X2",BOX,
,3630,POLY COVERS REF: GBC- 25817 FROST,BOX,
,3631,ORGANZA GLAM ROUND ORANGE/BURGUNDY,UNID,
,3643,CITY IN A GARDEN 4X18X17,UNID,
,3644,"CITY IN A GARDEN TEMPO STRIPS 5X26""",UNID,
,3646,FALL LEAVES ORANGE /TERRA SHEET,UNID,
,3654,ORGANZA GLAM ROUND ORANGE/HOT PINK,UNID,
,3655,ORGANZA GLAM ROUND YELLOW/ORANGE,UNID,
,3658,"DISPLAY BUCKET PICKS 24"" HEIGHT PK 250",UNID,
,3665,WM 4X6 THERMAL SIGNS GREEN PK 1/E1000 REF BJ8516,BOX,
,3666,AUTUMN HARVEST PICK,UNID,
,3667,GIFT BOX PRESENT PICK GOLD,UNID,
,3668,"XMAS BALLS PICK 20"" SILVER",UNID,
,3682,"AHOLD 8 3/4"" BELLA VASE CLEAR REF 4060-12-09",UNID,
,3683,"COSTCO 10 5/8"" BELLA VASE CLEAR REF 4061-06-09",UNID,
,3688,"8"" SQUARE BUD VASE CLEAR PK 36",UNID,
,3689,"8"" BUD VASE ENZO FROSTED LIME GREEN  PK 48",UNID,
,3690,DISPLAY 6 HOLE - 2 BLACK WRAP,UNID,
,3693,ABS- SLEEVE TEAR AWAY 4X18X17,UNID,
,3695,ABS- SLEEVE TEAR AWAY 5X18X20,UNID,
,3697,NESTING TABLE SILVER/BLACK SET 4,UNID,
,3698,"PREFOLD KRAFT BASIL 17""",UNID,
,3699,"PREFOLD KRAFT PAPER NATURAL 17""",UNID,
,3707,JACK O LANTERN PICKS- K.7077,UNID,
,3708,HALLOWEEN JACK OLANTER PICK REF K7077 PK 250,UNID,
,3709,6 DAY TEMPTALE RF7000-03-002 PK 20 SAFEWAY-W.FOOD,UNID,
